total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon
5909.090909,3,14.663,169.27,2,3,7,2,0,1,548,9,629,20,17.57,0,725.4545455,906.8181818,7,0,0.0,10752.0,106.5076923,0,0,6,0,3.0,0.0,2.0,8.0,2.0,3,2369,236.9
7772.727273,3,8.18,298.49,1,3,4,7,0,1,544,4,72,10,26.93454545,0,705.0,763.75,15,0,0.0,12956.53846,41.89230769,0,0,5,4,4.0,0.0,12.0,14.0,9.0,3,826,82.6
4904.545455,3,19.062,156.74,4,3,3,9,0,1,554,2,548,36,10.47272727,0,796.3636364,929.0909091,8,0,0.0,2208.0,45.46153846,1,0,10,5,3.0,0.0,8.0,7.0,4.0,3,2033,0.0
3272.727273,3,8.39,126.07,0,3,0,9,1,0,535,4,230,2,19.28727273,0,672.7272727,840.9090909,10,0,0.0,3612.0,20.86153846,0,0,4,4,6.0,0.0,2.0,11.0,6.0,0,0,0.0
28636.36364,3,11.14,1148.18,1,3,8,10,0,2,514,0,238,22,15.35727273,0,609.5454545,761.9318182,14,0,0.0,20839.38462,58.90769231,1,0,4,588,4.0,0.0,22.0,13.0,7.0,3,5317,1595.1
16363.63636,3,7.99,469.98,0,1,1,9,1,0,564,0,353,30,23.97818182,0,861.8181818,933.6363636,11,0,0.0,8793.076923,25.84615385,0,0,5,0,2.0,0.0,7.0,14.0,7.0,3,3111,933.3
11454.54545,3,15.917,481.69,2,3,0,0,1,0,528,0,265,7,11.62,0,600.0,650.0,6,0,0.0,12632.30769,80.21538462,0,0,10,0,5.0,0.0,1.0,6.0,6.0,0,0,0.0
8181.818182,3,11.592,336.37,2,2,9,5,1,1,552,0,227,35,26.37,0,670.0,725.8333333,12,0,0.0,15815.07692,83.13846154,0,0,1,0,7.0,0.0,12.0,23.0,9.0,2,4336,867.2
17672.72727,3,13.519,720.43,2,3,3,3,0,1,545,0,526,20,29.25,0,705.0,822.5,6,0,0.0,51032.15385,108.7692308,1,0,5,0,3.0,0.0,6.0,6.0,4.0,1,9360,936.0
9090.909091,3,8.6,316.14,0,1,2,10,0,1,525,0,0,0,11.80909091,1,548.1818182,685.2272727,14,0,0.0,4223.0,39.57692308,1,0,7,53,8.0,0.0,5.0,18.0,8.0,0,0,0.0
4545.454545,3,23.1,188.38,4,1,9,1,1,0,521,4,681,10,9.74,0,544.0909091,680.1136364,4,0,0.0,5007.692308,91.32307692,1,0,9,4,4.0,0.0,0.0,4.0,3.0,0,0,0.0
6545.454545,3,7.612,246.73,0,0,3,10,1,1,543,9,72,10,4.532727273,0,600.0,750.0,9,2,1.0,12332.30769,53.0,0,0,3,10,7.0,0.0,8.0,21.0,11.0,3,2946,0.0
14000.0,3,14.99,533.78,2,3,5,10,0,1,562,0,387,19,28.30090909,1,618.1818182,772.7272727,16,0,0.0,20657.30769,50.49230769,0,0,5,0,8.0,0.0,8.0,17.0,9.0,3,6900,0.0
28636.36364,3,10.99,1145.69,1,0,3,1,1,2,541,4,111,8,15.39818182,1,660.0,715.0,18,0,0.0,41279.07692,51.0,1,0,1,4,9.0,0.0,24.0,23.0,16.0,2,9590,2877.0
14000.0,3,6.89,431.58,0,0,13,0,2,1,551,0,245,26,11.9,0,568.6363636,710.7954545,15,0,0.0,67920.0,64.70769231,0,0,4,0,11.0,0.0,3.0,21.0,11.0,3,6922,2076.6
5345.454545,3,16.115,169.03,2,3,0,10,0,1,546,0,296,5,21.54272727,0,544.0909091,634.7727273,11,0,0.0,12729.0,53.44615385,1,0,3,0,6.0,0.0,1.0,11.0,6.0,2,1637,327.4
26000.0,5,21.109,677.18,4,1,13,2,0,2,544,0,156,18,15.62727273,1,548.1818182,685.2272727,18,0,0.0,30585.0,86.53846154,1,0,8,0,7.0,0.0,10.0,24.0,20.0,0,0,0.0
2009.090909,3,8.998,53.42,1,1,10,10,1,2,541,0,259,19,7.92,0,715.0,834.1666667,5,0,0.0,3567.692308,18.09230769,1,0,9,0,4.0,0.0,0.0,7.0,4.0,3,836,0.0
4254.545455,3,11.421,120.77,2,1,12,3,1,1,548,8,167,8,13.81818182,0,736.3636364,859.0909091,7,0,0.0,4951.384615,47.9,0,0,4,9,5.0,0.0,5.0,7.0,4.0,1,1003,300.9
7272.727273,3,7.69,249.55,0,3,7,1,0,0,536,4,50,13,24.05,1,670.0,725.8333333,24,0,0.0,9293.846154,45.04615385,0,0,3,4,10.0,0.0,24.0,14.0,8.0,3,1385,0.0
3150.0,3,15.939,108.42,2,5,10,5,1,1,537,1,143,8,12.18272727,0,780.0,975.0,12,0,0.0,9335.769231,41.88461538,1,0,8,1,2.0,0.0,16.0,12.0,6.0,3,479,143.7
21272.72727,5,15.58,433.72,3,1,13,10,2,1,485,0,240,21,17.60727273,0,576.8181818,672.9545455,13,0,0.0,111856.7692,50.03076923,1,0,12,13963,4.0,0.0,4.0,9.0,5.0,0,0,0.0
28636.36364,3,10.99,1145.69,1,3,2,5,1,1,535,0,221,8,8.954545455,0,763.6363636,954.5454545,14,0,0.0,21406.15385,36.36923077,1,0,7,0,6.0,0.0,13.0,9.0,5.0,0,0,0.0
12000.0,3,9.339,378.76,1,1,2,8,1,0,551,4,660,23,27.36363636,0,705.0,881.25,16,0,0.0,11146.0,75.69230769,0,0,6,4,4.0,0.0,17.0,11.0,4.0,1,2432,243.2
2727.272727,3,9.17,95.64,1,1,4,5,0,0,544,4,376,43,21.50909091,0,660.0,770.0,23,0,0.0,3922.153846,31.0,1,0,8,4,6.0,0.0,27.0,27.0,11.0,0,875,0.0
21272.72727,5,8.789,364.89,0,3,11,10,0,0,564,4,195,38,3.722727273,0,722.7272727,903.4090909,14,0,0.0,17255.07692,23.15384615,1,0,11,4,8.0,0.0,9.0,20.0,12.0,0,0,0.0
35000.0,3,14.289,1179.12,2,3,0,1,1,2,538,4,197,4,9.72,0,747.2727273,934.0909091,15,0,0.0,17819.07692,51.57692308,0,0,12,4,9.0,0.0,1.0,19.0,12.0,3,14681,2936.2
19090.90909,3,17.919,617.76,2,4,3,3,1,0,513,0,233,19,21.36,0,618.1818182,669.6969697,11,0,0.0,19519.38462,88.03846154,1,0,6,95,8.0,0.0,6.0,12.0,10.0,1,5415,0.0
9090.909091,5,15.741,234.3,2,5,0,10,1,2,539,0,58,17,4.243636364,1,600.0,650.0,9,1,1.0,1527.076923,17.01538462,0,0,10,0,4.0,0.0,9.0,25.0,6.0,0,0,0.0
11454.54545,5,14.289,318.48,2,3,2,2,0,0,555,0,139,8,23.92727273,0,645.4545455,699.2424242,11,0,0.0,14780.30769,52.44615385,0,0,1,0,4.0,0.0,9.0,6.0,6.0,0,0,0.0
22454.54545,3,9.135,614.42,1,1,4,10,0,0,534,4,152,14,26.55454545,1,705.0,763.75,9,0,0.0,23466.92308,73.7,0,0,9,4,4.0,0.0,7.0,15.0,10.0,3,5016,0.0
10909.09091,3,17.38,350.59,2,4,10,10,1,0,516,0,141,13,6.627272727,0,660.0,770.0,9,0,0.0,9800.769231,49.4,0,0,11,48112,7.0,0.0,1.0,8.0,4.0,3,2442,488.4
21818.18182,5,14.85,569.08,2,1,4,10,0,0,551,4,161,14,21.73,0,705.0,881.25,10,0,0.0,10275.69231,40.8,0,0,5,4,7.0,0.0,9.0,12.0,7.0,0,0,0.0
10909.09091,3,8.991,322.63,1,2,4,3,0,2,524,4,188,23,20.81454545,2,645.4545455,806.8181818,10,0,0.0,13082.0,70.24615385,1,0,10,31245,3.0,0.0,6.0,9.0,7.0,0,0,0.0
8727.272727,3,5.852,240.92,0,2,11,10,0,0,548,0,147,26,12.05454545,0,681.8181818,852.2727273,12,0,0.0,5385.0,11.26153846,0,0,3,0,5.0,0.0,8.0,13.0,7.0,3,2746,549.2
5818.181818,3,10.251,210.72,1,1,12,3,1,2,566,0,66,14,12.86181818,1,622.7272727,726.5151515,9,0,0.0,9774.153846,63.86153846,0,0,3,0,5.0,0.0,2.0,9.0,5.0,0,0,0.0
14181.81818,3,13.959,402.54,2,3,6,6,1,1,543,0,143,8,18.24545455,0,763.6363636,890.9090909,10,0,0.0,5840.769231,40.24615385,1,0,2,0,4.0,0.0,2.0,21.0,7.0,0,0,0.0
4545.454545,3,11.825,163.11,1,0,2,2,1,0,555,2,505,10,18.77454545,0,609.0909091,761.3636364,5,1,1.0,5116.153846,50.76923077,0,0,11,5,2.0,0.0,11.0,7.0,5.0,0,938,187.6
9454.545455,3,11.115,267.06,1,2,11,7,0,1,522,0,619,11,17.37818182,0,695.0,868.75,9,0,0.0,8712.923077,62.35384615,1,0,9,624,3.0,0.0,8.0,21.0,12.0,2,1734,346.8
18022.72727,3,15.291,543.63,3,2,3,10,1,0,528,0,345,20,22.67181818,0,670.0,725.8333333,7,0,0.0,7269.0,107.5384615,1,0,11,0,3.0,0.0,13.0,21.0,15.0,0,4197,0.0
12727.27273,3,14.31,480.6,2,1,9,4,1,2,541,0,19,14,25.78090909,0,544.0909091,680.1136364,17,1,1.0,10644.23077,56.9,0,0,4,0,10.0,0.0,8.0,55.0,29.0,0,0,0.0
8181.818182,3,11.39,246.93,1,1,3,7,0,0,567,9,639,37,14.53909091,1,690.9090909,748.4848485,20,0,0.0,8843.076923,29.29230769,0,0,3,10,4.0,0.0,29.0,9.0,6.0,0,0,0.0
10909.09091,3,15.49,418.87,2,4,12,10,1,2,581,1,109,21,18.51545455,0,540.0,585.0,9,0,0.0,6095.384615,45.78461538,0,0,7,1,7.0,0.0,6.0,11.0,3.0,3,521,52.1
34863.63636,3,15.993,1063.1,3,3,2,3,0,2,514,0,750,2,15.93636364,0,763.6363636,890.9090909,12,0,0.0,37968.0,91.86153846,0,0,7,3201,8.0,0.0,9.0,11.0,5.0,3,5483,548.3
20681.81818,5,21.472,458.99,4,3,7,2,1,0,541,4,418,45,13.77,0,627.2727273,679.5454545,10,0,0.0,24620.76923,76.2,0,0,10,4,7.0,0.0,5.0,13.0,5.0,0,0,0.0
15659.09091,5,8.541,278.21,1,3,9,10,0,2,541,0,152,14,26.43545455,0,650.0,704.1666667,19,0,0.0,26628.0,44.53846154,0,0,9,0,7.0,0.0,13.0,27.0,15.0,4,322,32.2
10725.0,3,18.24,329.18,3,0,10,1,1,1,536,0,273,8,22.68818182,0,660.0,825.0,11,1,1.0,4959.230769,66.98461538,0,0,9,0,8.0,0.0,4.0,18.0,9.0,3,945,189.0
13236.36364,3,9.17,357.05,1,0,6,3,0,1,543,0,237,32,4.941818182,0,544.0909091,589.4318182,6,0,0.0,5557.0,87.98461538,0,0,8,0,4.0,0.0,31.0,9.0,9.0,3,5077,1523.1
26181.81818,3,8.18,754.07,1,0,3,5,0,1,541,0,538,14,11.88818182,0,695.0,868.75,12,0,0.0,27789.23077,71.90769231,0,0,11,0,9.0,0.0,30.0,11.0,8.0,3,7549,2264.7
11818.18182,3,18.997,357.88,3,3,4,4,0,1,555,0,469,27,13.89272727,0,548.1818182,685.2272727,7,1,1.0,6670.461538,59.6,1,0,2,0,2.0,0.0,12.0,5.0,3.0,3,4769,953.8
21272.72727,5,11.421,406.71,2,1,4,10,0,0,547,4,92,18,8.854545455,0,548.1818182,639.5454545,7,0,0.0,15071.53846,87.41538462,0,0,3,4,4.0,0.0,15.0,4.0,3.0,2,7778,777.8
17181.81818,3,6.228,647.66,0,5,6,4,0,1,544,0,97,12,13.94545455,0,613.6363636,664.7727273,26,0,0.0,26574.46154,41.1,0,0,7,0,5.0,0.0,24.0,26.0,11.0,3,2597,259.7
21818.18182,3,12.465,682.08,2,2,4,0,0,0,480,4,57,9,13.61,0,705.0,763.75,8,0,0.0,20364.0,106.0384615,1,0,11,16541,4.0,0.0,4.0,9.0,5.0,3,2508,0.0
26529.54545,5,16.425,827.8,3,2,10,10,1,1,553,0,297,18,17.21818182,0,725.4545455,846.3636364,11,1,1.0,14208.92308,74.76923077,0,0,3,0,8.0,0.0,12.0,49.0,28.0,0,0,0.0
11454.54545,3,9.891,458.28,1,4,1,10,1,0,537,4,460,27,23.18,1,690.0,805.0,15,1,1.0,20410.38462,42.4,1,0,2,4,8.0,0.0,3.0,12.0,8.0,0,0,0.0
9090.909091,3,18.75,365.3,3,5,10,10,0,2,519,0,347,14,14.72727273,1,741.8181818,927.2727273,16,0,0.0,11865.53846,52.5,1,0,3,0,10.0,0.0,19.0,17.0,10.0,3,1211,363.3
30550.0,5,21.591,743.51,5,1,11,10,0,2,541,0,495,14,10.71272727,0,774.5454545,968.1818182,8,0,0.0,27061.15385,100.2692308,0,0,2,0,3.0,0.0,17.0,10.0,8.0,3,10481,3144.3
27272.72727,3,7.029,764.98,0,1,8,7,0,1,541,0,249,36,6.054545455,0,785.0,915.8333333,8,0,0.0,18449.53846,26.53846154,0,0,7,0,3.0,0.0,5.0,11.0,10.0,0,0,0.0
10909.09091,3,16.99,356.48,3,4,7,10,2,2,567,5,165,17,29.51,0,593.1818182,642.6136364,10,0,0.0,5594.769231,55.78461538,1,0,8,6,2.0,0.0,11.0,6.0,3.0,0,0,0.0
34745.45455,5,18.55,755.4,4,3,8,0,1,2,546,0,143,8,8.934545455,0,665.0,720.4166667,6,0,0.0,23283.07692,117.6923077,0,0,6,0,3.0,0.0,6.0,5.0,1.0,0,0,0.0
3800.0,3,5.427,115.66,0,3,3,5,1,0,511,0,141,13,2.245454545,1,613.6363636,715.9090909,17,0,0.0,5167.076923,9.461538462,1,0,9,56103,4.0,0.0,4.0,9.0,5.0,0,1001,300.3
22727.27273,3,6.72,768.74,0,3,0,0,0,0,574,0,469,27,8.402727273,1,681.8181818,738.6363636,21,0,0.0,33048.61538,20.58461538,0,1,1,0,9.0,0.0,3.0,25.0,15.0,3,9278,0.0
21818.18182,3,12.834,686.12,2,1,6,3,1,2,476,0,512,21,13.43,0,700.0,758.3333333,6,1,1.0,30497.0,93.8,1,0,12,18325,4.0,0.0,4.0,9.0,5.0,0,0,0.0
4727.272727,3,16.489,180.24,2,2,9,10,1,2,539,4,31,2,24.37090909,0,736.3636364,859.0909091,8,1,1.0,3673.0,58.03846154,1,0,9,4,4.0,0.0,12.0,5.0,3.0,3,712,142.4
11818.18182,5,26.3,301.19,4,1,11,10,2,1,571,0,203,30,7.045454545,0,645.4545455,753.030303,6,0,0.0,14605.84615,44.8,0,0,6,0,3.0,0.0,11.0,7.0,4.0,3,1374,0.0
2363.636364,3,20.295,72.76,3,3,10,10,0,2,581,5,361,8,44.68363636,0,700.0,875.0,12,0,0.0,16811.84615,96.34615385,0,1,6,6,8.0,0.0,11.0,8.0,6.0,0,0,0.0
5818.181818,3,10.99,209.5,1,1,7,7,1,2,561,0,324,10,16.10181818,4,680.0,736.6666667,9,0,0.0,1470.461538,24.23076923,0,0,8,0,4.0,0.0,5.0,20.0,14.0,0,0,0.0
16363.63636,3,14.289,505.34,2,1,0,10,2,2,556,2,104,23,27.78,0,631.8181818,684.469697,26,0,0.0,25275.0,62.56923077,0,0,4,5,18.0,0.0,7.0,25.0,9.0,0,0,0.0
5909.090909,3,5.32,150.58,0,1,10,10,0,0,553,0,537,19,3.518181818,0,690.9090909,748.4848485,12,0,0.0,36433.38462,42.0,0,0,8,0,5.0,0.0,1.0,26.0,16.0,2,1725,172.5
4800.0,3,14.661,169.45,3,0,4,10,0,2,534,2,89,3,31.21090909,1,540.0,675.0,15,0,0.0,17330.76923,42.83076923,0,0,9,5,8.0,0.0,15.0,28.0,13.0,3,572,0.0
3225.0,3,21.109,118.53,4,3,8,2,1,1,544,9,225,18,13.81090909,1,636.3636364,795.4545455,15,1,1.0,5897.230769,24.44615385,0,0,2,10,9.0,0.0,6.0,20.0,13.0,0,0,0.0
5481.818182,3,13.33,170.12,2,3,0,10,0,2,547,4,146,23,16.0,2,725.4545455,785.9090909,10,1,1.0,3841.846154,32.0,0,0,9,4,9.0,0.0,2.0,17.0,9.0,0,0,0.0
9000.0,3,25.88,362.05,5,1,0,10,1,2,553,0,99,8,37.22727273,0,544.0909091,634.7727273,21,0,0.0,25589.84615,77.10769231,1,0,4,0,17.0,0.0,1.0,24.0,12.0,0,4284,1285.2
4000.0,3,16.841,139.27,2,3,11,2,1,0,519,0,535,17,23.68363636,0,564.5454545,658.6363636,8,0,0.0,6857.846154,39.1,1,0,2,38,2.0,0.0,4.0,9.0,7.0,3,1383,0.0
13090.90909,3,5.852,361.38,0,1,13,10,0,0,547,4,718,19,20.1,0,593.1818182,741.4772727,7,0,0.0,10976.30769,57.93846154,0,0,9,4,3.0,0.0,6.0,5.0,4.0,3,4905,981.0
29545.45455,3,5.852,752.87,0,4,3,2,0,0,569,4,314,0,9.745454545,0,856.3636364,927.7272727,13,0,0.0,70939.61538,53.07692308,1,0,4,4,8.0,0.0,6.0,16.0,12.0,0,0,0.0
23290.90909,3,16.841,743.35,2,4,2,4,0,0,554,0,76,26,12.13636364,1,560.4545455,653.8636364,17,0,0.0,9830.0,72.73846154,0,0,4,0,7.0,0.0,26.0,14.0,9.0,0,0,0.0
20000.0,3,8.69,625.81,0,1,0,9,0,0,530,4,614,3,23.10909091,0,774.5454545,903.6363636,17,0,0.0,26019.53846,66.11538462,1,0,9,4,11.0,0.0,12.0,18.0,11.0,1,7844,784.4
22454.54545,3,7.139,582.25,0,3,4,10,0,0,554,4,186,9,16.38181818,0,780.0,975.0,18,0,0.0,41296.0,66.73846154,0,0,5,2,12.0,0.0,3.0,32.0,20.0,0,0,0.0
12272.72727,3,14.663,507.8,2,5,0,7,1,1,546,1,362,35,16.64181818,0,556.3636364,695.4545455,10,0,0.0,14189.0,66.9,0,0,9,1,7.0,0.0,4.0,9.0,5.0,2,5900,1180.0
6545.454545,3,8.679,250.29,0,2,5,10,0,1,549,0,301,21,25.37272727,1,640.9090909,801.1363636,13,0,0.0,5820.923077,38.7,0,0,7,0,7.0,0.0,3.0,20.0,11.0,3,3777,377.7
20454.54545,3,6.291,771.82,0,3,9,1,0,1,541,4,89,3,14.95454545,0,576.8181818,672.9545455,10,1,0.0,53312.0,53.09230769,0,0,11,4,8.0,0.0,2.0,19.0,12.0,0,0,0.0
6545.454545,3,15.31,208.91,2,1,0,10,0,0,553,4,38,21,19.63,0,544.0909091,589.4318182,17,1,1.0,22580.92308,86.8,0,0,4,4,9.0,0.0,7.0,26.0,16.0,0,0,0.0
34909.09091,5,13.67,739.13,2,0,9,5,0,2,554,4,560,44,11.85545455,0,695.0,810.8333333,8,0,0.0,35800.15385,112.1538462,0,0,8,4,5.0,0.0,5.0,8.0,6.0,0,0,0.0
21272.72727,5,8.253,375.14,1,0,6,8,0,0,552,4,160,4,22.15636364,0,659.0909091,768.9393939,10,0,0.0,26294.0,82.06153846,0,0,10,2,4.0,0.0,12.0,12.0,9.0,3,6852,2055.6
11090.90909,5,23.99,350.9,5,0,13,6,0,0,545,0,697,39,17.32727273,8,736.3636364,859.0909091,17,0,0.0,12631.0,81.41538462,1,0,7,0,4.0,0.0,20.0,17.0,6.0,0,774,232.2
14181.81818,3,5.841,367.74,0,3,9,10,1,0,534,4,19,14,8.967272727,0,695.0,868.75,4,0,0.0,13002.69231,96.34615385,0,0,10,4,3.0,0.0,9.0,9.0,5.0,1,413,82.6
16363.63636,3,7.62,467.43,0,1,3,5,0,0,523,0,163,21,11.99454545,0,769.0909091,897.2727273,18,0,0.0,18742.76923,28.06153846,0,0,8,103,6.0,0.0,7.0,17.0,15.0,0,0,0.0
38181.81818,3,16.91,1246.28,2,3,10,0,1,0,585,0,171,8,15.36363636,0,695.0,810.8333333,13,0,0.0,54754.0,56.95384615,0,0,5,0,7.0,0.0,5.0,20.0,13.0,0,749,224.7
2863.636364,3,10.087,111.58,1,0,11,10,1,0,537,4,196,14,15.89454545,0,618.1818182,721.2121212,4,0,0.0,3044.0,38.5,0,0,4,4,2.0,0.0,7.0,4.0,3.0,0,425,85.0
5972.727273,3,12.254,239.47,1,1,4,5,1,0,479,0,340,14,17.44363636,0,650.0,812.5,9,0,0.0,6025.846154,83.65384615,1,0,10,268,4.0,0.0,4.0,9.0,5.0,1,1901,570.3
13000.0,3,11.466,369.26,2,4,0,4,1,1,567,4,29,19,16.20909091,0,665.0,831.25,6,0,0.0,12107.30769,99.9,0,0,10,4,2.0,0.0,9.0,5.0,3.0,3,2104,210.4
14727.27273,3,6.99,555.71,0,3,6,9,0,0,560,0,186,9,11.66727273,0,585.0,731.25,16,0,0.0,22170.0,55.93846154,1,0,8,0,5.0,0.0,26.0,9.0,5.0,3,1242,248.4
8181.818182,3,8.82,321.74,1,3,7,1,1,1,552,4,54,28,17.57,0,741.8181818,927.2727273,9,0,0.0,21215.38462,58.73076923,0,0,11,4,6.0,0.0,3.0,12.0,10.0,1,1812,181.2
24818.18182,3,12.837,752.05,1,3,0,4,0,2,535,4,336,44,18.29,0,589.0909091,638.1818182,8,1,1.0,7936.0,37.15384615,1,0,5,4,2.0,0.0,18.0,9.0,4.0,0,0,0.0
5454.545455,3,10.07,193.81,1,1,2,10,1,1,581,0,261,8,20.57,0,576.8181818,672.9545455,15,0,0.0,23551.23077,39.73846154,0,0,7,0,13.0,0.0,8.0,34.0,15.0,3,2282,228.2
22545.45455,3,4.788,746.85,0,5,4,10,0,0,546,2,167,8,14.37,0,654.5454545,818.1818182,18,0,0.0,6009.0,9.576923077,0,0,5,5,7.0,0.0,11.0,30.0,15.0,0,0,0.0
24906.81818,5,18.25,538.04,4,3,12,2,1,1,542,0,13,10,19.52727273,0,540.0,585.0,19,0,0.0,7472.769231,40.61538462,0,0,7,0,10.0,0.0,9.0,20.0,11.0,0,0,0.0
8727.272727,3,11.67,264.46,1,4,9,10,0,1,537,9,17,13,12.79636364,1,548.1818182,639.5454545,7,2,0.0,13933.0,88.73846154,1,0,3,10,1.0,0.0,4.0,13.0,12.0,0,61,6.1
11818.18182,3,15.499,342.22,1,2,5,8,1,2,515,0,302,30,30.4,0,747.2727273,809.5454545,10,0,0.0,9273.384615,91.86153846,0,0,1,38,8.0,0.0,3.0,10.0,5.0,3,3885,1165.5
23636.36364,3,7.282,614.08,0,2,3,1,1,1,529,0,107,30,14.03181818,0,856.3636364,927.7272727,16,0,0.0,26953.0,17.0,0,0,1,0,9.0,0.0,3.0,25.0,12.0,3,4490,898.0
20363.63636,3,7.101,700.8,0,3,4,1,1,1,553,0,33,22,11.86363636,0,631.8181818,737.1212121,9,0,0.0,16052.30769,61.4,0,0,6,0,4.0,0.0,6.0,6.0,2.0,0,563,56.3
14181.81818,5,24.629,334.1,4,3,4,3,1,0,560,4,211,19,18.43636364,0,540.0,585.0,14,0,0.0,3285.0,31.26923077,0,0,7,4,3.0,0.0,5.0,10.0,2.0,0,0,0.0
6545.454545,5,11.0,169.98,1,1,11,10,2,2,492,9,277,8,5.36,0,861.8181818,1077.272727,4,0,0.0,2028.0,14.32307692,1,0,9,1678,4.0,0.0,4.0,9.0,5.0,1,2162,648.6
16550.0,5,21.99,457.0,4,1,3,7,0,1,538,0,521,24,39.87272727,0,774.5454545,903.6363636,6,0,0.0,15824.30769,95.4,0,0,3,0,1.0,0.0,8.0,9.0,4.0,0,0,0.0
21818.18182,5,11.165,511.71,1,5,4,5,0,1,534,4,279,17,17.71636364,0,609.5454545,761.9318182,9,0,0.0,12122.92308,51.6,0,0,9,4,3.0,0.0,17.0,6.0,4.0,2,2507,752.1
6145.454545,3,8.382,162.04,0,3,7,10,0,0,530,0,81,15,19.67272727,1,640.9090909,694.3181818,9,0,0.0,5166.0,22.4,1,0,11,0,3.0,0.0,10.0,10.0,6.0,2,1075,215.0
16000.0,3,16.99,627.41,3,3,10,10,0,2,561,0,104,23,3.84,0,741.8181818,927.2727273,9,1,1.0,5231.538462,28.21538462,1,0,9,0,4.0,0.0,0.0,8.0,2.0,3,5111,1022.2
5454.545455,3,15.917,172.04,2,3,10,3,0,2,528,0,79,2,7.245454545,0,540.0,675.0,14,0,0.0,7057.0,58.04615385,0,0,3,0,8.0,0.0,5.0,28.0,13.0,2,735,73.5
13090.90909,5,15.389,334.99,2,3,10,10,2,0,566,0,108,21,10.08818182,0,609.0909091,761.3636364,16,1,1.0,12597.69231,21.69230769,0,0,5,0,8.0,0.0,5.0,26.0,10.0,0,0,0.0
5909.090909,3,12.312,170.12,2,1,0,1,1,1,524,10,124,13,8.500909091,0,785.0,850.4166667,12,0,0.0,1479.692308,21.46153846,1,0,6,11,1.0,0.0,42.0,15.0,11.0,2,1430,286.0
16000.0,3,12.617,527.39,1,1,3,2,0,2,557,0,392,32,19.2,0,720.0,840.0,9,1,1.0,9557.692308,77.10769231,1,0,4,0,4.0,0.0,12.0,17.0,9.0,0,0,0.0
23636.36364,5,14.31,468.59,2,3,8,2,0,1,540,0,153,11,13.31181818,2,548.1818182,639.5454545,31,1,0.0,14448.0,68.30769231,0,0,6,0,7.0,0.0,26.0,19.0,8.0,1,2308,230.8
11454.54545,5,11.421,316.33,2,3,1,1,1,1,548,0,268,8,18.48,0,589.0909091,736.3636364,7,0,0.0,9449.538462,27.04615385,0,0,6,0,4.0,0.0,2.0,6.0,5.0,2,3937,787.4
12000.0,3,13.189,398.52,2,3,12,5,2,1,551,0,753,0,29.48,0,593.1818182,741.4772727,8,0,0.0,6567.0,35.32307692,0,0,2,0,3.0,0.0,5.0,13.0,9.0,2,4033,1209.9
3272.727273,3,13.041,103.25,2,1,2,1,2,1,537,5,456,21,21.80727273,0,604.5454545,755.6818182,3,1,1.0,12532.15385,35.53846154,0,0,10,6,2.0,0.0,4.0,15.0,6.0,3,947,94.7
30000.0,5,12.879,702.88,2,1,12,1,0,2,538,0,168,22,23.29090909,0,758.1818182,821.3636364,17,0,0.0,22817.84615,35.76923077,0,0,7,0,9.0,0.0,15.0,20.0,11.0,0,0,0.0
4363.636364,5,10.791,88.96,1,3,0,0,1,1,499,0,31,2,26.37818182,0,668.1818182,779.5454545,5,0,0.0,11127.69231,31.6,1,0,7,544,4.0,0.0,4.0,9.0,5.0,0,0,0.0
1636.363636,3,8.253,63.76,1,3,6,8,0,2,545,2,365,19,10.58181818,0,544.0909091,634.7727273,11,0,0.0,14790.0,115.2692308,0,0,10,5,4.0,0.0,6.0,5.0,3.0,0,0,0.0
6000.0,3,15.763,206.03,2,3,2,2,1,1,524,0,335,8,15.57,0,540.0,585.0,21,0,0.0,4268.923077,48.46153846,1,0,12,16618,4.0,0.0,30.0,12.0,6.0,2,2964,296.4
41363.63636,5,22.22,931.19,4,3,9,10,1,1,536,0,268,8,10.18909091,0,705.0,763.75,3,0,0.0,52140.92308,90.1,1,0,3,0,3.0,0.0,2.0,9.0,6.0,3,11500,2300.0
3636.363636,3,7.689,123.5,0,1,10,7,1,0,558,3,324,10,9.24,0,658.6363636,713.5227273,7,0,0.0,2892.692308,3.6,0,0,6,3,5.0,0.0,14.0,5.0,5.0,3,1029,102.9
4581.818182,3,9.576,182.39,1,3,11,1,1,1,551,10,143,8,11.02,0,600.0,700.0,13,1,1.0,5288.076923,36.50769231,0,0,6,11,6.0,0.0,23.0,21.0,11.0,0,0,0.0
6818.181818,3,15.389,213.58,2,1,4,10,0,2,542,8,427,21,13.83,6,720.0,780.0,7,1,1.0,5756.307692,71.0,0,0,3,9,5.0,0.0,1.0,37.0,15.0,0,0,0.0
9000.0,3,7.551,283.65,1,0,6,4,0,1,557,0,186,9,0.481818182,0,604.5454545,654.9242424,22,1,1.0,128.0769231,0.576923077,0,0,10,0,3.0,0.0,25.0,22.0,14.0,2,2070,0.0
